Timestep,State,Current RUL,Cummulative Reward
129.0,8.0,6.123899936676025,24500.0
130.0,0.0,6.123899936676025,25500.0
131.0,0.0,6.123899936676025,26500.0
132.0,0.0,6.123899936676025,27500.0
133.0,0.0,7.180300235748291,28500.0
134.0,0.0,6.663599967956543,29500.0
135.0,0.0,5.921299934387207,30500.0
136.0,0.0,5.486100196838379,31500.0
137.0,4.0,5.486100196838379,31000.0
138.0,0.0,5.486100196838379,32000.0
139.0,1.0,5.486100196838379,32900.0
140.0,2.0,5.486100196838379,33700.0
141.0,2.0,5.843900203704834,34500.0
142.0,2.0,5.92579984664917,35300.0
143.0,2.0,5.4116997718811035,36100.0
144.0,6.0,5.4116997718811035,35600.0
145.0,6.0,5.4116997718811035,35100.0
146.0,1.0,5.4116997718811035,36000.0
147.0,2.0,5.4116997718811035,36800.0
148.0,2.0,5.4116997718811035,37600.0
149.0,3.0,5.86269998550415,38100.0
150.0,8.0,5.86269998550415,35100.0
151.0,8.0,5.86269998550415,32100.0
152.0,8.0,5.86269998550415,29100.0
153.0,0.0,5.86269998550415,30100.0
154.0,1.0,5.86269998550415,31000.0
155.0,2.0,5.86269998550415,31800.0
156.0,2.0,6.525700092315674,32600.0
157.0,2.0,5.785200119018555,33400.0
158.0,3.0,4.9517998695373535,33900.0
159.0,7.0,4.9517998695373535,33400.0
160.0,7.0,4.9517998695373535,32900.0
161.0,2.0,4.9517998695373535,33700.0
162.0,2.0,4.9517998695373535,34500.0
163.0,3.0,4.9517998695373535,35000.0
164.0,3.0,8.319600105285645,35500.0
165.0,3.0,4.140999794006348,36000.0
166.0,7.0,4.140999794006348,35500.0
167.0,7.0,4.140999794006348,35000.0
168.0,7.0,4.140999794006348,34500.0
169.0,2.0,4.140999794006348,35300.0
170.0,2.0,4.140999794006348,36100.0
171.0,2.0,4.140999794006348,36900.0
172.0,3.0,6.453400135040283,37400.0
173.0,3.0,5.365699768066406,37900.0
174.0,7.0,5.365699768066406,37400.0
175.0,2.0,5.365699768066406,38200.0
176.0,2.0,5.365699768066406,39000.0
177.0,2.0,5.365699768066406,39800.0
178.0,2.0,6.123199939727783,40600.0
179.0,2.0,3.510499954223633,41400.0
180.0,6.0,3.510499954223633,40900.0
181.0,1.0,3.510499954223633,41800.0
182.0,1.0,3.510499954223633,42700.0
183.0,2.0,3.510499954223633,43500.0
184.0,3.0,4.359099864959717,44000.0
185.0,7.0,4.359099864959717,43500.0
186.0,7.0,4.359099864959717,43000.0
187.0,2.0,4.359099864959717,43800.0
188.0,2.0,4.359099864959717,44600.0
189.0,2.0,4.359099864959717,45400.0
190.0,2.0,6.086900234222412,46200.0
191.0,2.0,5.7743000984191895,47000.0
192.0,2.0,5.274799823760986,47800.0
193.0,6.0,5.274799823760986,47300.0
194.0,1.0,5.274799823760986,48200.0
195.0,1.0,5.274799823760986,49100.0
196.0,1.0,5.274799823760986,50000.0
197.0,1.0,6.447299957275391,50900.0
198.0,2.0,5.780700206756592,51700.0
199.0,2.0,5.495100021362305,52500.0
200.0,6.0,5.495100021362305,52000.0
201.0,1.0,5.495100021362305,52900.0
202.0,1.0,5.495100021362305,53800.0
203.0,1.0,5.495100021362305,54700.0
204.0,1.0,6.1315999031066895,55600.0
205.0,1.0,5.769700050354004,56500.0
206.0,1.0,4.992400169372559,57400.0
207.0,5.0,4.992400169372559,56900.0
208.0,5.0,4.992400169372559,56400.0
209.0,0.0,4.992400169372559,57400.0
210.0,0.0,4.992400169372559,58400.0
211.0,1.0,4.992400169372559,59300.0
212.0,1.0,5.740099906921387,60200.0
213.0,1.0,5.309700012207031,61100.0
214.0,5.0,5.309700012207031,60600.0
215.0,0.0,5.309700012207031,61600.0
216.0,1.0,5.309700012207031,62500.0
217.0,2.0,5.309700012207031,63300.0
218.0,2.0,6.354700088500977,64100.0
219.0,2.0,5.543399810791016,64900.0
220.0,6.0,5.543399810791016,64400.0
221.0,6.0,5.543399810791016,63900.0
222.0,6.0,5.543399810791016,63400.0
223.0,1.0,5.543399810791016,64300.0
224.0,2.0,5.543399810791016,65100.0
225.0,2.0,5.543399810791016,65900.0
226.0,2.0,6.152599811553955,66700.0
227.0,2.0,5.6442999839782715,67500.0
228.0,6.0,5.6442999839782715,67000.0
229.0,6.0,5.6442999839782715,66500.0
230.0,1.0,5.6442999839782715,67400.0
231.0,2.0,5.6442999839782715,68200.0
232.0,3.0,5.6442999839782715,68700.0
233.0,3.0,8.381500244140625,69200.0
234.0,3.0,8.589500427246094,69700.0
235.0,3.0,6.0467000007629395,70200.0
236.0,3.0,3.218899965286255,70700.0
237.0,7.0,3.218899965286255,70200.0
238.0,7.0,3.218899965286255,69700.0
239.0,7.0,3.218899965286255,69200.0
240.0,2.0,3.218899965286255,70000.0
241.0,2.0,3.218899965286255,70800.0
242.0,2.0,3.218899965286255,71600.0
243.0,2.0,5.803400039672852,72400.0
244.0,2.0,4.926499843597412,73200.0
245.0,6.0,4.926499843597412,72700.0
246.0,1.0,4.926499843597412,73600.0
247.0,1.0,4.926499843597412,74500.0
248.0,2.0,4.926499843597412,75300.0
249.0,3.0,5.80019998550415,75800.0
250.0,8.0,5.80019998550415,72800.0
251.0,8.0,5.80019998550415,69800.0
252.0,8.0,5.80019998550415,66800.0
253.0,8.0,5.80019998550415,63800.0
254.0,0.0,5.80019998550415,64800.0
255.0,0.0,5.80019998550415,65800.0
256.0,0.0,5.80019998550415,66800.0
257.0,0.0,8.929400444030762,67800.0
258.0,0.0,6.671800136566162,68800.0
259.0,1.0,5.888299942016602,69700.0
260.0,2.0,4.878200054168701,70500.0
261.0,6.0,4.878200054168701,70000.0
262.0,6.0,4.878200054168701,69500.0
263.0,6.0,4.878200054168701,69000.0
264.0,1.0,4.878200054168701,69900.0
265.0,1.0,4.878200054168701,70800.0
266.0,1.0,4.878200054168701,71700.0
267.0,1.0,5.318299770355225,72600.0
268.0,5.0,5.318299770355225,72100.0
269.0,5.0,5.318299770355225,71600.0
270.0,0.0,5.318299770355225,72600.0
271.0,0.0,5.318299770355225,73600.0
272.0,1.0,5.318299770355225,74500.0
273.0,1.0,7.599400043487549,75400.0
274.0,9.0,7.599400043487549,74400.0
275.0,9.0,7.599400043487549,73400.0
276.0,9.0,7.599400043487549,72400.0
277.0,0.0,7.599400043487549,73400.0
278.0,9.0,7.599400043487549,72400.0
279.0,0.0,7.599400043487549,73400.0
280.0,1.0,7.599400043487549,74300.0
281.0,1.0,7.599400043487549,75200.0
282.0,1.0,6.746099948883057,76100.0
283.0,1.0,6.3933000564575195,77000.0
284.0,1.0,5.5792999267578125,77900.0
285.0,5.0,5.5792999267578125,77400.0
286.0,5.0,5.5792999267578125,76900.0
287.0,5.0,5.5792999267578125,76400.0
288.0,0.0,5.5792999267578125,77400.0
289.0,1.0,5.5792999267578125,78300.0
290.0,1.0,5.5792999267578125,79200.0
291.0,1.0,6.558899879455566,80100.0
292.0,1.0,6.33459997177124,81000.0
293.0,1.0,6.010300159454346,81900.0
294.0,2.0,5.218999862670898,82700.0
295.0,6.0,5.218999862670898,82200.0
296.0,6.0,5.218999862670898,81700.0
297.0,6.0,5.218999862670898,81200.0
298.0,6.0,5.218999862670898,80700.0
299.0,1.0,5.218999862670898,81600.0
300.0,2.0,5.218999862670898,82400.0
301.0,9.0,5.218999862670898,81400.0
302.0,9.0,5.218999862670898,80400.0
303.0,9.0,5.218999862670898,79400.0
304.0,9.0,5.218999862670898,78400.0
305.0,9.0,5.218999862670898,77400.0
306.0,9.0,5.218999862670898,76400.0
307.0,9.0,5.218999862670898,75400.0
308.0,0.0,5.218999862670898,76400.0
309.0,0.0,5.218999862670898,77400.0
310.0,1.0,5.218999862670898,78300.0
311.0,2.0,6.592599868774414,79100.0
312.0,2.0,5.5655999183654785,79900.0
313.0,6.0,5.5655999183654785,79400.0
314.0,1.0,5.5655999183654785,80300.0
315.0,1.0,5.5655999183654785,81200.0
316.0,1.0,5.5655999183654785,82100.0
317.0,2.0,6.42140007019043,82900.0
318.0,3.0,5.514200210571289,83400.0
319.0,7.0,5.514200210571289,82900.0
320.0,2.0,5.514200210571289,83700.0
321.0,3.0,5.514200210571289,84200.0
322.0,3.0,5.514200210571289,84700.0
323.0,3.0,8.784500122070312,85200.0
324.0,8.0,8.784500122070312,82200.0
325.0,8.0,8.784500122070312,79200.0
326.0,8.0,8.784500122070312,76200.0
327.0,8.0,8.784500122070312,73200.0
328.0,8.0,8.784500122070312,70200.0
329.0,8.0,8.784500122070312,67200.0
330.0,8.0,8.784500122070312,64200.0
331.0,8.0,8.784500122070312,61200.0
332.0,8.0,8.784500122070312,58200.0
333.0,8.0,8.784500122070312,55200.0
334.0,8.0,8.784500122070312,52200.0
335.0,8.0,8.784500122070312,49200.0
336.0,8.0,8.784500122070312,46200.0
337.0,8.0,8.784500122070312,43200.0
338.0,8.0,8.784500122070312,40200.0
339.0,0.0,8.784500122070312,41200.0
340.0,0.0,8.784500122070312,42200.0
341.0,0.0,8.784500122070312,43200.0
342.0,0.0,7.049300193786621,44200.0
343.0,1.0,6.291800022125244,45100.0
344.0,1.0,5.4156999588012695,46000.0
345.0,5.0,5.4156999588012695,45500.0
346.0,5.0,5.4156999588012695,45000.0
347.0,5.0,5.4156999588012695,44500.0
348.0,5.0,5.4156999588012695,44000.0
349.0,5.0,5.4156999588012695,43500.0
350.0,5.0,5.4156999588012695,43000.0
351.0,0.0,5.4156999588012695,44000.0
352.0,0.0,5.4156999588012695,45000.0
353.0,1.0,5.4156999588012695,45900.0
354.0,9.0,5.4156999588012695,44900.0
355.0,9.0,5.4156999588012695,43900.0
356.0,9.0,5.4156999588012695,42900.0
357.0,9.0,5.4156999588012695,41900.0
358.0,9.0,5.4156999588012695,40900.0
359.0,9.0,5.4156999588012695,39900.0
360.0,9.0,5.4156999588012695,38900.0
361.0,9.0,5.4156999588012695,37900.0
362.0,9.0,5.4156999588012695,36900.0
363.0,9.0,5.4156999588012695,35900.0
364.0,9.0,5.4156999588012695,34900.0
365.0,9.0,5.4156999588012695,33900.0
366.0,9.0,5.4156999588012695,32900.0
367.0,9.0,5.4156999588012695,31900.0
368.0,9.0,5.4156999588012695,30900.0
369.0,9.0,5.4156999588012695,29900.0
370.0,9.0,5.4156999588012695,28900.0
371.0,9.0,5.4156999588012695,27900.0
372.0,9.0,5.4156999588012695,26900.0
373.0,9.0,5.4156999588012695,25900.0
374.0,9.0,5.4156999588012695,24900.0
375.0,9.0,5.4156999588012695,23900.0
376.0,9.0,5.4156999588012695,22900.0
377.0,9.0,5.4156999588012695,21900.0
378.0,9.0,5.4156999588012695,20900.0
379.0,9.0,5.4156999588012695,19900.0
380.0,9.0,5.4156999588012695,18900.0
381.0,9.0,5.4156999588012695,17900.0
382.0,9.0,5.4156999588012695,16900.0
383.0,0.0,5.4156999588012695,17900.0
384.0,0.0,5.4156999588012695,18900.0
385.0,1.0,5.4156999588012695,19800.0
386.0,1.0,6.633800029754639,20700.0
387.0,1.0,5.9822998046875,21600.0
388.0,2.0,5.097700119018555,22400.0
389.0,6.0,5.097700119018555,21900.0
390.0,6.0,5.097700119018555,21400.0
391.0,6.0,5.097700119018555,20900.0
392.0,6.0,5.097700119018555,20400.0
393.0,1.0,5.097700119018555,21300.0
394.0,1.0,5.097700119018555,22200.0
395.0,1.0,5.097700119018555,23100.0
396.0,1.0,6.288400173187256,24000.0
397.0,1.0,5.748600006103516,24900.0
398.0,2.0,5.271399974822998,25700.0
399.0,6.0,5.271399974822998,25200.0
400.0,6.0,5.271399974822998,24700.0
401.0,1.0,5.271399974822998,25600.0
402.0,1.0,5.271399974822998,26500.0
403.0,1.0,5.271399974822998,27400.0
404.0,1.0,6.053299903869629,28300.0
405.0,1.0,5.58050012588501,29200.0
406.0,5.0,5.58050012588501,28700.0
407.0,5.0,5.58050012588501,28200.0
408.0,0.0,5.58050012588501,29200.0
409.0,0.0,5.58050012588501,30200.0
410.0,0.0,5.58050012588501,31200.0
411.0,0.0,6.385799884796143,32200.0
412.0,0.0,5.399700164794922,33200.0
413.0,4.0,5.399700164794922,32700.0
414.0,0.0,5.399700164794922,33700.0
415.0,0.0,5.399700164794922,34700.0
416.0,0.0,5.399700164794922,35700.0
417.0,1.0,6.422500133514404,36600.0
418.0,2.0,5.7515997886657715,37400.0
419.0,2.0,4.9105000495910645,38200.0
420.0,6.0,4.9105000495910645,37700.0
421.0,1.0,4.9105000495910645,38600.0
422.0,1.0,4.9105000495910645,39500.0
423.0,1.0,4.9105000495910645,40400.0
424.0,2.0,6.86299991607666,41200.0
425.0,2.0,5.970200061798096,42000.0
426.0,2.0,4.875100135803223,42800.0
427.0,6.0,4.875100135803223,42300.0
428.0,6.0,4.875100135803223,41800.0
429.0,1.0,4.875100135803223,42700.0
430.0,2.0,4.875100135803223,43500.0
431.0,2.0,4.875100135803223,44300.0
432.0,2.0,6.709400177001953,45100.0
433.0,3.0,3.5064001083374023,45600.0
434.0,7.0,3.5064001083374023,45100.0
435.0,7.0,3.5064001083374023,44600.0
436.0,7.0,3.5064001083374023,44100.0
437.0,7.0,3.5064001083374023,43600.0
438.0,2.0,3.5064001083374023,44400.0
439.0,2.0,3.5064001083374023,45200.0
440.0,2.0,3.5064001083374023,46000.0
441.0,3.0,5.818900108337402,46500.0
442.0,3.0,5.400899887084961,47000.0
443.0,7.0,5.400899887084961,46500.0
444.0,2.0,5.400899887084961,47300.0
445.0,2.0,5.400899887084961,48100.0
446.0,2.0,5.400899887084961,48900.0
447.0,3.0,6.453999996185303,49400.0
448.0,3.0,6.045100212097168,49900.0
449.0,3.0,5.419600009918213,50400.0
450.0,7.0,5.419600009918213,49900.0
451.0,2.0,5.419600009918213,50700.0
452.0,3.0,5.419600009918213,51200.0
453.0,8.0,5.419600009918213,48200.0
454.0,8.0,5.419600009918213,45200.0
455.0,8.0,5.419600009918213,42200.0
456.0,8.0,5.419600009918213,39200.0
457.0,8.0,5.419600009918213,36200.0
458.0,8.0,5.419600009918213,33200.0
459.0,0.0,5.419600009918213,34200.0
460.0,1.0,5.419600009918213,35100.0
461.0,1.0,5.419600009918213,36000.0
462.0,1.0,6.40500020980835,36900.0
463.0,1.0,5.861700057983398,37800.0
464.0,1.0,5.113100051879883,38700.0
465.0,5.0,5.113100051879883,38200.0
