Timestep,State,Current RUL,Cummulative Reward
981,0,[0.05057604],97700
982,1,[0.03953229],98600
983,1,[0.03418569],99500
984,1,[0.05991871],100400
985,2,[0.01853217],101200
986,2,[0.02788245],102000
987,2,[0.02055898],102800
988,3,[0.02998688],103300
989,3,[0.02956631],103800
990,8,[0.15603958],100800
991,8,[0.12370632],97800
992,8,[0.09439067],94800
993,0,[0.02495572],95800
994,0,[0.04894152],96800
995,0,[0.04086722],97800
996,0,[0.02338374],98800
997,0,[0.0433617],99800
998,0,[0.18726721],100800
999,4,[0.18726721],100300
1000,0,[0.02894242],101300
1001,1,[0.03744137],102200
1002,2,[0.02700264],103000
1003,3,[0.03217098],103500
1004,3,[0.0315859],104000
1005,8,[0.11338523],101000
1006,8,[0.09996296],98000
1007,8,[0.14375468],95000
1008,8,[0.15765069],92000
1009,0,[0.02680653],93000
1010,0,[0.03551807],94000
1011,0,[0.03078562],95000
1012,1,[0.03516483],95900
1013,2,[0.01860914],96700
1014,2,[0.02000543],97500
1015,3,[0.05698928],98000
1016,8,[0.14059864],95000
1017,0,[0.03017973],96000
1018,0,[0.02586857],97000
1019,0,[0.00433572],98000
1020,0,[0.04065069],99000
1021,1,[0.02022367],99900
1022,1,[0.02050973],100800
1023,1,[0.02650358],101700
1024,1,[0.04076185],102600
1025,2,[0.0403486],103400
1026,2,[0.04015729],104200
1027,2,[0.0217202],105000
1028,2,[0.03247378],105800
1029,9,[0.140428],104800
1030,9,[0.1327552],103800
1031,9,[0.10678729],102800
1032,9,[0.14903135],101800
1033,9,[0.13822601],100800
1034,9,[0.11430335],99800
1035,9,[0.1345295],98800
1036,9,[0.21879847],97800
1037,9,[0.15566591],96800
1038,9,[0.10071618],95800
1039,9,[0.19816499],94800
1040,9,[0.20612051],93800
1041,9,[0.15475001],92800
1042,9,[0.14538077],91800
1043,9,[0.12607574],90800
1044,9,[0.1105468],89800
1045,9,[0.22937608],88800
1046,9,[0.10431745],87800
1047,9,[0.17477205],86800
1048,9,[0.13724787],85800
1049,9,[0.10813527],84800
1050,0,[0.02486521],85800
1051,1,[0.0261736],86700
1052,1,[0.10460166],87600
1053,5,[0.10460166],87100
1054,0,[0.02227594],88100
1055,0,[0.14040608],89100
1056,4,[0.14040608],88600
1057,4,[0.14040608],88100
1058,4,[0.14040608],87600
1059,4,[0.14040608],87100
1060,4,[0.14040608],86600
1061,4,[0.14040608],86100
1062,0,[0.05206026],87100
1063,0,[0.07278224],88100
1064,1,[0.02860137],89000
1065,1,[0.03686568],89900
1066,1,[0.0344256],90800
1067,1,[0.01546226],91700
1068,2,[0.03956177],92500
1069,3,[0.0397808],93000
1070,3,[0.02793494],93500
1071,3,[0.04390337],94000
1072,3,[0.03595748],94500
1073,3,[0.17040735],95000
1074,7,[0.17040735],94500
1075,2,[0.03253479],95300
1076,2,[0.02375129],96100
1077,2,[0.04217738],96900
1078,2,[0.02946062],97700
1079,3,[0.02989613],98200
1080,8,[0.08069409],95200
1081,8,[0.08266066],92200
1082,8,[0.12585447],89200
1083,0,[0.05759966],90200
1084,1,[0.01275333],91100
1085,1,[0.01065354],92000
1086,2,[0.05027232],92800
1087,2,[0.08473767],93600
1088,6,[0.08473767],93100
1089,6,[0.08473767],92600
1090,1,[0.02691079],93500
1091,2,[0.03837429],94300
1092,3,[0.05700553],94800
1093,8,[0.11772171],91800
1094,8,[0.10415514],88800
1095,8,[0.13898813],85800
1096,8,[0.14110939],82800
1097,8,[0.1445449],79800
1098,0,[0.18988205],80800
1099,4,[0.18988205],80300
1100,4,[0.18988205],79800
1101,0,[0.03822802],80800
1102,1,[0.02131942],81700
1103,1,[0.04017706],82600
1104,1,[0.02190959],83500
1105,1,[0.03282347],84400
1106,1,[0.01232524],85300
1107,1,[0.02988487],86200
1108,2,[0.08157052],87000
1109,3,[0.03014734],87500
1110,3,[0.05152935],88000
1111,3,[0.0471606],88500
1112,3,[0.03632126],89000
1113,3,[0.0530124],89500
1114,3,[0.03756549],90000
1115,8,[0.14245819],87000
1116,8,[0.08887522],84000
1117,0,[0.01758253],85000
1118,1,[0.02681088],85900
1119,2,[0.02421374],86700
1120,2,[0.02859771],87500
1121,2,[0.04301618],88300
1122,2,[0.01392577],89100
1123,2,[0.02088911],89900
1124,2,[0.03617661],90700
1125,2,[0.03116481],91500
1126,3,[0.03140883],92000
1127,3,[0.10713184],92500
1128,7,[0.10713184],92000
1129,7,[0.10713184],91500
1130,2,[0.03880572],92300
1131,3,[0.07936725],92800
1132,8,[0.11244252],89800
1133,8,[0.11792327],86800
1134,8,[0.14573744],83800
1135,8,[0.11613339],80800
1136,8,[0.12860061],77800
1137,8,[0.26567248],74800
1138,8,[0.17577305],71800
1139,8,[0.10038473],68800
1140,8,[0.19437411],65800
1141,8,[0.1793207],62800
1142,0,[0.03310996],63800
1143,0,[0.03113108],64800
1144,0,[0.01561915],65800
1145,0,[0.05917305],66800
1146,1,[0.04303348],67700
1147,2,[0.04094216],68500
1148,2,[0.02880075],69300
1149,2,[0.01820494],70100
1150,2,[0.0130924],70900
1151,2,[0.02141386],71700
1152,2,[0.03520648],72500
1153,2,[0.03552217],73300
1154,2,[0.02873361],74100
1155,2,[0.03831111],74900
1156,2,[0.08904586],75700
1157,6,[0.08904586],75200
1158,6,[0.08904586],74700
1159,6,[0.08904586],74200
1160,1,[0.03310473],75100
1161,1,[0.03779694],76000
1162,2,[0.03149815],76800
1163,3,[0.11427973],77300
1164,7,[0.11427973],76800
1165,2,[0.0213683],77600
1166,3,[0.03933006],78100
1167,3,[0.16073202],78600
1168,7,[0.16073202],78100
1169,7,[0.16073202],77600
1170,7,[0.16073202],77100
1171,7,[0.16073202],76600
1172,7,[0.16073202],76100
1173,7,[0.16073202],75600
1174,2,[0.03793282],76400
1175,3,[0.10816177],76900
1176,7,[0.10816177],76400
1177,2,[0.02098661],77200
1178,3,[0.09096089],77700
1179,7,[0.09096089],77200
1180,7,[0.09096089],76700
1181,2,[0.10609185],77500
1182,6,[0.10609185],77000
1183,1,[0.03642492],77900
1184,1,[0.0305723],78800
1185,1,[0.02724668],79700
1186,1,[0.03195126],80600
1187,2,[0.02714969],81400
1188,3,[0.013305],81900
1189,3,[0.02160937],82400
1190,3,[0.0341528],82900
1191,8,[0.14965065],79900
1192,0,[0.02904309],80900
1193,0,[0.01921793],81900
1194,0,[0.02743998],82900
1195,0,[0.03245406],83900
1196,0,[0.02922784],84900
1197,0,[0.01999163],85900
1198,0,[0.04640491],86900
1199,1,[0.02476218],87800
1200,1,[0.02002675],88700
1201,1,[0.04027783],89600
1202,1,[0.04718464],90500
1203,1,[0.02779714],91400
1204,2,[0.0200511],92200
1205,2,[0.01728812],93000
1206,3,[0.10615072],93500
1207,7,[0.10615072],93000
1208,2,[0.03119651],93800
1209,3,[0.02712439],94300
1210,3,[0.03363023],94800
1211,3,[0.04078127],95300
1212,3,[0.24128814],95800
1213,7,[0.24128814],95300
1214,2,[0.04715444],96100
1215,2,[0.01687997],96900
1216,3,[0.04331875],97400
1217,3,[0.1879788],97900
1218,7,[0.1879788],97400
1219,7,[0.1879788],96900
1220,7,[0.1879788],96400
1221,2,[0.01712532],97200
1222,2,[0.03142379],98000
1223,2,[0.01756472],98800
1224,2,[0.03877007],99600
1225,3,[0.03576405],100100
1226,3,[0.02976769],100600
1227,3,[0.10595371],101100
1228,7,[0.10595371],100600
1229,7,[0.10595371],100100
1230,2,[0.03164811],100900
1231,3,[0.16472726],101400
1232,7,[0.16472726],100900
1233,7,[0.16472726],100400
1234,2,[0.0231302],101200
1235,2,[0.02178385],102000
1236,2,[0.0211127],102800
1237,3,[0.02684747],103300
1238,3,[0.13846949],103800
1239,7,[0.13846949],103300
1240,2,[0.02864359],104100
1241,3,[0.13720425],104600
1242,7,[0.13720425],104100
1243,7,[0.13720425],103600
1244,2,[0.02516133],104400
1245,3,[0.02998556],104900
1246,3,[0.02229715],105400
1247,8,[0.12404813],102400
1248,0,[0.02695475],103400
1249,0,[0.15336425],104400
1250,4,[0.15336425],103900
1251,4,[0.15336425],103400
1252,0,[0.03231526],104400
1253,0,[0.02738044],105400
1254,0,[0.01769255],106400
1255,1,[0.01980435],107300
1256,2,[0.02410085],108100
1257,2,[0.03903316],108900
1258,2,[0.02910986],109700
1259,2,[0.03286825],110500
1260,3,[0.17531511],111000
1261,7,[0.17531511],110500
1262,7,[0.17531511],110000
1263,2,[0.03239647],110800
1264,3,[0.12930659],111300
1265,7,[0.12930659],110800
1266,7,[0.12930659],110300
1267,7,[0.12930659],109800
1268,7,[0.12930659],109300
1269,7,[0.12930659],108800
1270,2,[0.01410009],109600
1271,2,[0.18683559],110400
1272,6,[0.18683559],109900
1273,6,[0.18683559],109400
1274,6,[0.18683559],108900
1275,1,[0.02113629],109800
1276,1,[0.02944325],110700
1277,1,[0.01016438],111600
1278,1,[0.01863096],112500
1279,1,[0.04533282],113400
1280,1,[0.03498174],114300
1281,1,[0.01488483],115200
1282,1,[0.0397735],116100
1283,1,[0.02662972],117000
1284,1,[0.02348989],117900
1285,1,[0.01485587],118800
1286,1,[0.03043009],119700
1287,2,[0.02257591],120500
1288,2,[0.0383323],121300
1289,2,[0.02508263],122100
1290,3,[0.02971326],122600
1291,3,[0.03023491],123100
1292,8,[0.12628495],120100
1293,0,[0.02893435],121100
1294,0,[0.02509101],122100
1295,1,[0.00978333],123000
1296,1,[0.03070218],123900
1297,2,[0.02785226],124700
1298,2,[0.02019011],125500
1299,2,[0.10664397],126300
1300,6,[0.10664397],125800
1301,1,[0.01011193],126700
1302,2,[0.01094322],127500
1303,2,[0.02098715],128300
1304,2,[0.04792353],129100
1305,3,[0.17624923],129600
1306,7,[0.17624923],129100
1307,2,[0.02873754],129900
1308,3,[0.04383033],130400
1309,8,[0.15512911],127400
1310,8,[0.13415229],124400
1311,0,[0.05019709],125400
1312,1,[0.0321191],126300
1313,2,[0.0375658],127100
1314,2,[0.028857],127900
1315,3,[0.01738583],128400
1316,9,[0.14609532],127400
1317,9,[0.17327533],126400
1318,9,[0.16287146],125400
1319,0,[0.01943991],126400
1320,0,[0.02810886],127400
1321,1,[0.03294269],128300
1322,1,[0.12581849],129200
1323,5,[0.12581849],128700
1324,5,[0.12581849],128200
1325,0,[0.02536633],129200
1326,0,[0.04287114],130200
1327,0,[0.02958205],131200
1328,0,[0.04138897],132200
1329,1,[0.04674009],133100
1330,1,[0.02422686],134000
1331,2,[0.02488409],134800
1332,3,[0.02613057],135300
1333,8,[0.130433],132300
1334,8,[0.15733505],129300
1335,8,[0.21143772],126300
1336,8,[0.23673332],123300
1337,8,[0.10050035],120300
1338,8,[0.15685128],117300
1339,8,[0.14037795],114300
1340,8,[0.16365776],111300
1341,8,[0.12074641],108300
1342,8,[0.23752274],105300
1343,8,[0.14867991],102300
1344,8,[0.14721819],99300
1345,8,[0.11950027],96300
1346,8,[0.1309891],93300
1347,0,[0.02478257],94300
1348,1,[0.03070552],95200
1349,1,[0.02881091],96100
1350,1,[0.02357395],97000
1351,1,[0.03357103],97900
1352,2,[0.06406243],98700
1353,3,[0.02545146],99200
1354,3,[0.06630061],99700
1355,8,[0.10441516],96700
1356,8,[0.13822528],93700
1357,8,[0.14080613],90700
1358,8,[0.15237966],87700
1359,8,[0.19426442],84700
1360,0,[0.04802103],85700
1361,0,[0.09904599],86700
1362,4,[0.09904599],86200
1363,4,[0.09904599],85700
1364,0,[0.12044418],86700
1365,4,[0.12044418],86200
1366,4,[0.12044418],85700
1367,0,[0.02665498],86700
1368,0,[0.01595576],87700
1369,1,[0.03135768],88600
1370,1,[0.0123298],89500
1371,1,[0.03209548],90400
1372,1,[0.02449576],91300
1373,1,[0.03653277],92200
1374,1,[0.04682257],93100
1375,1,[0.05733625],94000
1376,2,[0.0214047],94800
1377,2,[0.04779358],95600
1378,2,[0.02202672],96400
1379,2,[0.06315653],97200
1380,2,[0.03671464],98000
1381,3,[0.07669918],98500
1382,8,[0.10611925],95500
1383,8,[0.11600847],92500
1384,8,[0.25961744],89500
1385,0,[0.03449888],90500
1386,0,[0.04000225],91500
1387,1,[0.04575694],92400
1388,1,[0.04222094],93300
1389,1,[0.0310439],94200
1390,1,[0.0439275],95100
1391,2,[0.03484681],95900
1392,2,[0.00738981],96700
1393,3,[0.16328871],97200
1394,7,[0.16328871],96700
1395,2,[0.13203538],97500
1396,6,[0.13203538],97000
1397,1,[0.03599251],97900
1398,1,[0.03855637],98800
1399,1,[0.01496739],99700
1400,2,[0.01591312],100500
1401,2,[0.02705298],101300
1402,3,[0.08587124],101800
1403,7,[0.08587124],101300
1404,7,[0.08587124],100800
1405,7,[0.08587124],100300
1406,7,[0.08587124],99800
1407,2,[0.05982269],100600
1408,2,[0.03253669],101400
1409,2,[0.02657729],102200
1410,3,[0.13658263],102700
1411,7,[0.13658263],102200
1412,2,[0.03988877],103000
1413,2,[0.017523],103800
1414,2,[0.02114002],104600
1415,3,[0.03033995],105100
1416,8,[0.20996097],102100
1417,8,[0.16048965],99100
1418,8,[0.17163567],96100
1419,8,[0.10895251],93100
1420,8,[0.13437371],90100
1421,0,[0.01354757],91100
1422,0,[0.01699931],92100
1423,0,[0.12157424],93100
1424,4,[0.12157424],92600
1425,4,[0.12157424],92100
1426,0,[0.02101783],93100
1427,0,[0.02857834],94100
1428,0,[0.04663248],95100
1429,0,[0.05460752],96100
1430,1,[0.06804393],97000
1431,2,[0.1768909],97800
1432,6,[0.1768909],97300
1433,1,[0.01094611],98200
1434,1,[0.03848352],99100
1435,2,[0.03406638],99900
1436,3,[0.07752018],100400
1437,8,[0.09386802],97400
1438,0,[0.00772713],98400
1439,1,[0.03386979],99300
1440,1,[0.04284062],100200
1441,1,[0.02295566],101100
1442,1,[0.03717306],102000
1443,1,[0.02303135],102900
1444,1,[0.0147847],103800
1445,1,[0.04190595],104700
1446,1,[0.05080904],105600
1447,1,[0.03749674],106500
1448,1,[0.02998446],107400
1449,1,[0.02793506],108300
1450,2,[0.047792],109100
1451,2,[0.02439322],109900
1452,2,[0.02251392],110700
1453,2,[0.05762967],111500
1454,3,[0.018467],112000
1455,8,[0.16534102],109000
1456,8,[0.120612],106000
1457,8,[0.20043042],103000
1458,8,[0.11059233],100000
1459,0,[0.04246928],101000
1460,1,[0.10363966],101900
1461,9,[0.15475923],100900
1462,9,[0.14614381],99900
1463,9,[0.09116368],98900
1464,9,[0.09675782],97900
1465,0,[0.06752562],98900
1466,0,[0.02147858],99900
1467,0,[0.03158602],100900
1468,0,[0.04113514],101900
1469,1,[0.04113514],102800
1470,1,[0.03288241],103700
1471,2,[0.02177778],104500
1472,2,[0.0399175],105300
1473,3,[0.01592365],105800
1474,8,[0.10908395],102800
1475,8,[0.1361164],99800
1476,8,[0.14835213],96800
1477,8,[0.11815216],93800
1478,8,[0.13983283],90800
1479,0,[0.02062615],91800
1480,1,[0.03796115],92700
1481,1,[0.02904276],93600
1482,1,[0.02401159],94500
1483,2,[0.03014793],95300
1484,2,[0.02516164],96100
1485,2,[0.02303243],96900
1486,2,[0.04010178],97700
1487,2,[0.02962124],98500
1488,2,[0.0155643],99300
1489,2,[0.02049782],100100
1490,3,[0.08043233],100600
1491,3,[0.17303361],101100
1492,7,[0.17303361],100600
1493,7,[0.17303361],100100
1494,2,[0.01650451],100900
1495,2,[0.02804106],101700
1496,2,[0.02918427],102500
1497,3,[0.05561971],103000
1498,3,[0.15240561],103500
1499,7,[0.15240561],103000
1500,7,[0.15240561],102500
1501,7,[0.15240561],102000
1502,2,[0.0290154],102800
1503,2,[0.05036041],103600
1504,2,[0.03806037],104400
1505,2,[0.00864312],105200
1506,2,[0.03230753],106000
1507,2,[0.03280842],106800
1508,2,[0.01966798],107600
1509,3,[0.01202595],108100
1510,3,[0.05714277],108600
1511,3,[0.02845789],109100
1512,3,[0.14705972],109600
1513,7,[0.14705972],109100
1514,7,[0.14705972],108600
1515,2,[0.01126139],109400
1516,2,[0.03352161],110200
1517,2,[0.04355895],111000
1518,3,[0.05635838],111500
1519,3,[0.0465878],112000
1520,3,[0.04463832],112500
1521,3,[0.02814545],113000
1522,8,[0.15989997],110000
1523,8,[0.12437129],107000
1524,0,[0.01630304],108000
1525,0,[0.01349513],109000
1526,0,[0.03073643],110000
1527,0,[0.03773374],111000
1528,0,[0.14320934],112000
1529,4,[0.14320934],111500
1530,4,[0.14320934],111000
1531,4,[0.14320934],110500
1532,4,[0.14320934],110000
1533,4,[0.14320934],109500
1534,4,[0.14320934],109000
1535,0,[0.03890303],110000
1536,1,[0.0640775],110900
1537,1,[0.0447379],111800
1538,1,[0.01761121],112700
1539,2,[0.00983421],113500
1540,2,[0.01713182],114300
1541,2,[0.12363395],115100
1542,6,[0.12363395],114600
1543,6,[0.12363395],114100
1544,6,[0.12363395],113600
1545,1,[0.0431242],114500
1546,2,[0.03794092],115300
1547,2,[0.05790949],116100
1548,2,[0.13417455],116900
1549,6,[0.13417455],116400
1550,1,[0.0162388],117300
1551,2,[0.03565312],118100
1552,3,[0.03921865],118600
1553,3,[0.06496004],119100
1554,8,[0.1975036],116100
1555,8,[0.13311004],113100
1556,8,[0.12983335],110100
1557,8,[0.10297314],107100
1558,0,[0.05177586],108100
1559,1,[0.02322245],109000
1560,2,[0.04109429],109800
1561,2,[0.01301674],110600
1562,2,[0.0126617],111400
1563,3,[0.07324629],111900
1564,8,[0.10140775],108900
1565,8,[0.15187692],105900
1566,8,[0.11666092],102900
1567,8,[0.13812387],99900
1568,8,[0.1301013],96900
1569,8,[0.16996923],93900
1570,8,[0.13815874],90900
1571,8,[0.30493297],87900
1572,8,[0.14564483],84900
1573,8,[0.19593506],81900
1574,8,[0.14163252],78900
1575,8,[0.16308869],75900
1576,8,[0.12347294],72900
1577,0,[0.03997428],73900
1578,1,[0.03702705],74800
1579,1,[0.0530834],75700
1580,1,[0.04668995],76600
1581,1,[0.01546153],77500
1582,2,[0.04161287],78300
1583,3,[0.03868453],78800
1584,3,[0.12337478],79300
1585,7,[0.12337478],78800
1586,2,[0.01514052],79600
1587,2,[0.02173702],80400
1588,2,[0.03150687],81200
1589,3,[0.08898146],81700
1590,7,[0.08898146],81200
1591,2,[0.02876337],82000
1592,2,[0.13288654],82800
1593,6,[0.13288654],82300
1594,6,[0.13288654],81800
1595,1,[0.0321397],82700
1596,2,[0.03376781],83500
1597,2,[0.02179526],84300
1598,2,[0.01631432],85100
1599,2,[0.02649069],85900
1600,3,[0.04432627],86400
1601,3,[0.15938918],86900
1602,7,[0.15938918],86400
1603,2,[0.02640289],87200
1604,2,[0.03791279],88000
1605,3,[0.02559569],88500
1606,3,[0.03854757],89000
1607,8,[0.17047582],86000
1608,8,[0.1180859],83000
1609,8,[0.15147958],80000
1610,8,[0.14960935],77000
1611,0,[0.17051079],78000
1612,4,[0.17051079],77500
1613,0,[0.08481733],78500
1614,4,[0.08481733],78000
1615,4,[0.08481733],77500
1616,4,[0.08481733],77000
1617,4,[0.08481733],76500
1618,4,[0.08481733],76000
1619,4,[0.08481733],75500
1620,4,[0.08481733],75000
1621,0,[0.01347185],76000
1622,0,[0.03828405],77000
1623,1,[0.02659375],77900
1624,1,[0.03158392],78800
1625,1,[0.04184551],79700
1626,1,[0.01378374],80600
1627,1,[0.02402529],81500
1628,1,[0.01968722],82400
1629,2,[0.02941802],83200
1630,2,[0.03956347],84000
1631,2,[0.04243407],84800
1632,3,[0.14339908],85300
1633,7,[0.14339908],84800
1634,7,[0.14339908],84300
1635,2,[0.01800181],85100
1636,2,[0.02978578],85900
1637,3,[0.05546087],86400
1638,3,[0.09314206],86900
1639,7,[0.09314206],86400
1640,7,[0.09314206],85900
1641,2,[0.01824161],86700
1642,2,[0.01959541],87500
1643,2,[0.03266305],88300
1644,2,[0.04175132],89100
1645,3,[0.06550354],89600
1646,3,[0.02259872],90100
1647,3,[0.10128363],90600
1648,7,[0.10128363],90100
1649,7,[0.10128363],89600
1650,7,[0.10128363],89100
1651,2,[0.02767776],89900
1652,2,[0.03480808],90700
1653,2,[0.02671243],91500
1654,2,[0.01103714],92300
1655,2,[0.04614391],93100
1656,2,[0.02164612],93900
1657,2,[0.05333915],94700
1658,2,[0.02570622],95500
1659,2,[0.02287899],96300
1660,2,[0.03238296],97100
1661,2,[0.02835162],97900
1662,2,[0.05160846],98700
1663,2,[0.02618822],99500
1664,2,[0.04077189],100300
1665,2,[0.0142064],101100
1666,2,[0.023564],101900
1667,3,[0.03052916],102400
1668,3,[0.12805299],102900
1669,7,[0.12805299],102400
1670,7,[0.12805299],101900
1671,2,[0.01907513],102700
1672,3,[0.15719023],103200
1673,7,[0.15719023],102700
1674,2,[0.03647353],103500
1675,2,[0.03881462],104300
1676,2,[0.03127987],105100
1677,2,[0.02406385],105900
1678,3,[0.02998679],106400
1679,8,[0.15079346],103400
1680,8,[0.11727369],100400
1681,0,[0.02701016],101400
1682,0,[0.02026603],102400
1683,0,[0.1384693],103400
1684,4,[0.1384693],102900
1685,0,[0.01821448],103900
1686,1,[0.03762763],104800
1687,1,[0.0135585],105700
1688,2,[0.0276714],106500
1689,2,[0.02231808],107300
1690,3,[0.17948018],107800
1691,7,[0.17948018],107300
1692,7,[0.17948018],106800
1693,7,[0.17948018],106300
1694,7,[0.17948018],105800
1695,7,[0.17948018],105300
1696,7,[0.17948018],104800
1697,7,[0.17948018],104300
1698,2,[0.11214379],105100
1699,6,[0.11214379],104600
1700,1,[0.04808641],105500
1701,2,[0.03871032],106300
1702,2,[0.03791699],107100
1703,2,[0.07357325],107900
1704,3,[0.02617352],108400
1705,8,[0.10825695],105400
1706,0,[0.05662749],106400
1707,1,[0.0132271],107300
1708,2,[0.03962105],108100
1709,3,[0.04867691],108600
1710,3,[0.04843856],109100
1711,8,[0.14644028],106100
1712,8,[0.16077704],103100
1713,0,[0.01398716],104100
1714,1,[0.01101133],105000
1715,1,[0.04414215],105900
1716,1,[0.0126145],106800
1717,1,[0.03281337],107700
1718,1,[0.03140435],108600
1719,1,[0.04795907],109500
1720,1,[0.03819444],110400
1721,1,[0.03367025],111300
1722,2,[0.02444561],112100
1723,3,[0.04215006],112600
1724,3,[0.1490493],113100
1725,9,[0.16097482],112100
1726,9,[0.13971],111100
1727,0,[0.02923226],112100
1728,0,[0.13883131],113100
1729,4,[0.13883131],112600
1730,4,[0.13883131],112100
1731,0,[0.04071673],113100
1732,0,[0.0258778],114100
1733,0,[0.02138446],115100
1734,1,[0.01355429],116000
1735,2,[0.11971005],116800
1736,6,[0.11971005],116300
1737,6,[0.11971005],115800
1738,6,[0.11971005],115300
1739,1,[0.019112],116200
1740,2,[0.13635973],117000
1741,6,[0.13635973],116500
1742,6,[0.13635973],116000
1743,1,[0.04566239],116900
1744,1,[0.01373228],117800
1745,2,[0.03518745],118600
1746,2,[0.06776869],119400
1747,3,[0.10901757],119900
1748,7,[0.10901757],119400
1749,2,[0.03008537],120200
1750,2,[0.05010055],121000
1751,2,[0.06741233],121800
1752,3,[0.13928056],122300
1753,7,[0.13928056],121800
1754,2,[0.02662986],122600
1755,2,[0.02310538],123400
1756,3,[0.13948646],123900
1757,7,[0.13948646],123400
1758,2,[0.01888916],124200
1759,2,[0.03291088],125000
1760,2,[0.03801708],125800
1761,2,[0.02896849],126600
1762,2,[0.02683367],127400
1763,2,[0.03620463],128200
1764,2,[0.01827276],129000
1765,2,[0.04401749],129800
1766,2,[0.00903237],130600
1767,2,[0.01548978],131400
1768,2,[0.02141134],132200
1769,3,[0.03210762],132700
1770,9,[0.19445482],131700
1771,9,[0.11064291],130700
1772,9,[0.15397567],129700
1773,9,[0.1547778],128700
1774,9,[0.13246876],127700
1775,9,[0.12960527],126700
1776,9,[0.10797995],125700
1777,9,[0.10797995],124700
1778,9,[0.08775169],123700
1779,9,[0.10678465],122700
1780,9,[0.09717521],121700
1781,0,[0.05769404],122700
1782,0,[0.02231125],123700
1783,1,[0.03392905],124600
1784,2,[0.02388322],125400
1785,2,[0.02512922],126200
1786,2,[0.042325],127000
1787,3,[0.13641306],127500
1788,7,[0.13641306],127000
1789,7,[0.13641306],126500
1790,7,[0.13641306],126000
1791,2,[0.02499789],126800
1792,2,[0.01852948],127600
1793,2,[0.04730594],128400
1794,2,[0.04111255],129200
1795,2,[0.03012784],130000
1796,3,[0.0512986],130500
1797,3,[0.03124577],131000
1798,8,[0.13830519],128000
1799,0,[0.07306378],129000
1800,0,[0.1686557],130000
1801,4,[0.1686557],129500
1802,0,[0.04441124],130500
1803,0,[0.03159781],131500
1804,1,[0.05052334],132400
1805,1,[0.02513736],133300
1806,1,[0.0293655],134200
1807,2,[0.03326673],135000
1808,2,[0.03751989],135800
1809,2,[0.07336758],136600
1810,2,[0.03220735],137400
1811,2,[0.03023536],138200
1812,2,[0.05989579],139000
1813,3,[0.16115352],139500
1814,7,[0.16115352],139000
1815,7,[0.16115352],138500
1816,7,[0.16115352],138000
1817,7,[0.16115352],137500
1818,7,[0.16115352],137000
1819,7,[0.16115352],136500
1820,2,[0.03600253],137300
1821,3,[0.13813128],137800
1822,7,[0.13813128],137300
1823,2,[0.01387343],138100
1824,2,[0.03394799],138900
1825,2,[0.0158101],139700
1826,3,[0.21004422],140200
1827,7,[0.21004422],139700
1828,7,[0.21004422],139200
1829,2,[0.02058607],140000
1830,3,[0.02820296],140500
1831,8,[0.11041142],137500
1832,8,[0.17239163],134500
1833,8,[0.11031962],131500
1834,8,[0.12733319],128500
1835,8,[0.12706974],125500
1836,0,[0.02443546],126500
1837,0,[0.03526505],127500
1838,0,[0.02871728],128500
1839,1,[0.08325878],129400
1840,1,[0.05368414],130300
1841,1,[0.05587346],131200
1842,2,[0.01878344],132000
1843,2,[0.03483398],132800
1844,2,[0.08282736],133600
1845,2,[0.04185005],134400
1846,2,[0.03241802],135200
1847,2,[0.01621301],136000
1848,3,[0.04035273],136500
1849,3,[0.13806987],137000
1850,7,[0.13806987],136500
1851,7,[0.13806987],136000
1852,7,[0.13806987],135500
1853,7,[0.13806987],135000
1854,2,[0.02718338],135800
1855,3,[0.09021835],136300
1856,7,[0.09021835],135800
1857,2,[0.04125127],136600
1858,2,[0.03091217],137400
1859,3,[0.0310139],137900
1860,3,[0.04681445],138400
1861,3,[0.05088967],138900
1862,3,[0.11272723],139400
1863,7,[0.11272723],138900
1864,2,[0.02202925],139700
1865,2,[0.03831404],140500
1866,3,[0.0667079],141000
1867,3,[0.18839475],141500
1868,7,[0.18839475],141000
1869,7,[0.18839475],140500
1870,7,[0.18839475],140000
1871,7,[0.18839475],139500
1872,7,[0.18839475],139000
1873,7,[0.18839475],138500
1874,7,[0.18839475],138000
1875,7,[0.18839475],137500
1876,7,[0.18839475],137000
1877,7,[0.18839475],136500
1878,2,[0.03846773],137300
1879,2,[0.03327057],138100
1880,2,[0.02895286],138900
1881,2,[0.02189647],139700
1882,2,[0.03221931],140500
1883,2,[0.1214595],141300
1884,6,[0.1214595],140800
1885,6,[0.1214595],140300
1886,1,[0.04249664],141200
1887,1,[0.04369221],142100
1888,1,[0.02798342],143000
1889,1,[0.00762223],143900
1890,2,[0.01117308],144700
1891,3,[0.0421959],145200
1892,3,[0.02305537],145700
1893,8,[0.18384018],142700
1894,8,[0.08970071],139700
1895,8,[0.12644726],136700
1896,8,[0.10516462],133700
1897,8,[0.1487551],130700
1898,8,[0.10133155],127700
1899,8,[0.12356231],124700
1900,0,[0.01683069],125700
1901,1,[0.01606747],126600
1902,1,[0.12332577],127500
1903,5,[0.12332577],127000
1904,5,[0.12332577],126500
1905,0,[0.02854523],127500
1906,1,[0.02136002],128400
1907,1,[0.03361093],129300
1908,1,[0.03038305],130200
1909,2,[0.01303136],131000
1910,2,[0.03177689],131800
1911,2,[0.01292837],132600
1912,3,[0.14601435],133100
1913,7,[0.14601435],132600
